term_id,prefLabel@es,altLabel@es,definition@es,prefLabel@en,altLabel@en,definition@en,prefLabel@de,altLabel@de,definition@de,prefLabel@nl,altLabel@nl,definition@nl,iate_id
LT5184826,conjunto,comité consultivo mixto,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Arbeitsreihenfolge,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,series werkzaamheden,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,CCM,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Arbeitsreihenfolge,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,series werkzaamheden,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,comité consultivo conjunto,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Arbeitsreihenfolge,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,series werkzaamheden,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,conjunto de trabajos,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Arbeitsreihenfolge,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,series werkzaamheden,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,conjunto de trabajos,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Deckungspool,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,series werkzaamheden,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,conjunto de trabajos,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Gemischter Ausschuss EG-Mexiko,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,series werkzaamheden,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,conjunto de trabajos,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Reihe von Richtlinien,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,series werkzaamheden,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,conjunto de trabajos,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Gemischter Beratender Ausschuss,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,series werkzaamheden,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,conjunto de trabajos,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,GBA,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,series werkzaamheden,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,conjunto de trabajos,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Arbeitsreihenfolge,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,series werkzaamheden,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,conjunto de trabajos,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Arbeitsreihenfolge,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,dekkingspool,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,conjunto de trabajos,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Arbeitsreihenfolge,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,cover pool,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,conjunto de trabajos,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Arbeitsreihenfolge,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,Gemengde Commissie EG-Mexico,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,conjunto de trabajos,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Arbeitsreihenfolge,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,geheel van richtsnoeren,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,conjunto de trabajos,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Arbeitsreihenfolge,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,gemengd raadgevend comité,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT5184826,conjunto,conjunto de trabajos,Órgano previsto en los acuerdos de asociación entre la UE y terceros países o regiones como instancia consultiva conjunta de la sociedad civil de ambas partes en dichos acuerdos.,series of guidelines,series of work,,Gemischter Beratender Ausschuss,Arbeitsreihenfolge,"Arbeitsorgan, das für die Zusammenarbeit zwischen dem Europäischen Wirtschafts- und Sozialausschuss (EWSA) und Partnern aus der organisierten Zivilgesellschaft eines Kandidatenlandes zuständig ist",gemengd raadgevend comité,GRC,door een Associatieraad ingesteld orgaan dat is belast met de samenwerking tussen het Europees Economisch en Sociaal Comité en maatschappelijke organisaties in een kandidaat-lidstaat,2232926
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,small claims procedure,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,WBA,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,weekly benefit amount,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,límite de significación,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,límite de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,límite de tolerancia,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,umbral de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,límite de cuantía,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,cuantía del litigio,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,negocios de cuantía,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,juicio de menor cuantía,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,cuantía semanal de la prestación,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Signifikanzschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Relevanzgrenze,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Toleranzschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Streitwert,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Bagatellverfahren,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Verfahren in Bagatellsachen,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,wöchentliche Leistungssumme,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,materialiteitsdrempel,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,foutentolerantie,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,drempelwaarde voor de materialiteit,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,procedure voor geringe vorderingen,,1689539
LT6794975,cuantía,nivel de importancia relativa,,WBA,amount involved in the case,"the amount of benefits paid(actual),or entitled to(potential),per week.Determined by base period earnings",wöchentliche Leistungssumme,Wesentlichkeitsschwelle,,bedrag van de wekelijkse uitkering,bedrag van de wekelijkse uitkering,,1689539
LT1964302,consumo,consumo privado,,biomass consumption,private consumption,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,consumo privado,,biomass consumption,final consumption of households,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,consumo privado,,biomass consumption,family expenditure,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,consumo privado,,biomass consumption,household expenditure,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,consumo privado,,biomass consumption,expenditure by households,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,consumo privado,,biomass consumption,household spending,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,consumo privado,,biomass consumption,private consumers'expenditure,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,consumo privado,,biomass consumption,consumer debt,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,consumo privado,,biomass consumption,consumption aid,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,consumo privado,,biomass consumption,consumption sugar,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,consumo privado,,biomass consumption,biomass consumption,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,consumo privado,,biomass consumption,private consumption,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,consumo final de los hogares,,biomass consumption,private consumption,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,deuda de consumo,,biomass consumption,private consumption,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,ayuda al consumo,,biomass consumption,private consumption,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,azúcar de consumo,,biomass consumption,private consumption,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,consumo de biomasa,,biomass consumption,private consumption,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
LT1964302,consumo,consumo privado,,biomass consumption,private consumption,,Verbrauch der Biomasse,privater Verbrauch,,verbruik van biomassa,particulier verbruik,biomassa:de totale hoeveelheid levende stof van een bepaalde groep organismen,1138854
